ADIF_ID;RENFE_ID;STATION_NAME;LATITUD;LONGITUD;DIRECION;CP;POBLACION;PROVINCIA;PAIS;CERCANIAS;FEVE;COMUN
65007;65007;EL PUIG;39.5882111;-0.3116472;Calle Camino Estacion Ferrocarril, S/N;46540;PUIG DE SANTA MARIA (EL);VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65008;65008;PUÇOL;39.6171903;-0.3048578;Calle Felipe Sebastian, S/N;46530;PUÇOL;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65009;65009;GRAO DE VALENCI;;;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65010;65010;VALENCIA-PUERTO;;;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65011;65011;GRAO-VALENCIA;;;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65100;65100;EL COSCOLLAR (APT);;;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65200;65200;SAGUNT/SAGUNTO;39.6756611;-0.2715972;Carretera N-340 - Estacion Ferrocarril, S/N;46500;SAGUNTO/SAGUNT;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65201;65201;LES VALLS;39.7192801;-0.2397542;Calle Despoblado, S/N;46500;SAGUNTO/SAGUNT;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65202;65202;ALMENARA;39.7487555;-0.2183805;Calle Estacion Ferrocarril, S/N;12590;ALMENARA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65203;65203;LA LLOSA;39.7680118;-0.2030695;Calle Despoblado, S/N;12591;LLOSA (LA);CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65204;65204;CHILCHES;39.7825944;-0.1903333;Plaza Jardin, S/N;12592;CHILCHES/XILXES;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65205;65205;MONCOFA;39.8208638;-0.1626861;Calle Estacion de Ferrocarril, S/N;12593;NULES;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65206;65206;NULES-LA VILAVELLA;39.8531222;-0.1527555;Calle Ramon Lluch, S/N;12520;NULES;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65207;65207;BURRIANA-ALQUERÍAS NIÑO PERDIDO;39.8964287;-0.1038666;Calle Estacion Ferrocarril, S/N;12530;BORRIANA/BURRIANA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65208;65208;VILA-REAL;39.9330222;-0.0967722;Avenida de Francia, 14;12540;VILA-REAL;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65209;65209;ALMASSORA/ALMAZORA;39.9548444;-0.0767722;Carrer Estacio Ferrocarril, S/N;12550;ALMAZORA/ALMASSORA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65222;65222;DESCONOCIDO;40.753648;0.614438;;;ALDEA (L');;ESPAÑA;NO;NO;
65300;65300;CASTELLÓ;39.9882552;-0.0524126;Calle Pintor Oliet, 2;12006;CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65301;65301;LES PALMES;40.021305;-0.000923;;;CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65302;65302;BENICASSIM;;;;;BENICASIM/BENICÀSSIM;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65303;65303;LAS VILLAS DE BENICASIM (APD);;;;;BENICASIM/BENICÀSSIM;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65304;65304;ORPESA/OROPESA DEL MAR;40.092258;0.139861;Plaça L'Estacio Ferrocarril, S/N;12594;OROPESA DEL MAR/ORPESA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65305;65305;CABANES;;;;;CABANES;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65306;65306;TORREBLANCA;40.212211;0.198779;Carrer de L'Estacio, 47;12596;TORREBLANCA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65307;65307;ALCOSSEBRE (APT);;;;;ALCALÀ DE XIVERT;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65308;65308;ALCALÀ DE XIVERT;40.30469;0.228717;Passeig Herois del Marroc, S/N;12570;ALCALÀ DE XIVERT;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65309;65309;SANTA MAGDALENA DE PULPIS;40.358463;0.29437;;;SANTA MAGDALENA DE PULPIS;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65310;65310;PENISCOLA (APT);;;;;PENÍSCOLA/PEÑÍSCOLA;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65311;65311;BENICARLÓ-PEÑÍSCOLA;40.427639;0.415217;Plaza Estacion Ferrocarril, S/N;12580;BENICARLÓ;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65312;65312;VINARÒS;40.471682;0.455727;Plaza Estacion Ferrocarril, S/N;12500;VINARÒS;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65314;65314;ULLDECONA-ALCANAR-LA SÉNIA;40.595924;0.44927;Passeig de L'Estacio, S/N;43550;ULLDECONA;TARRAGONA;ESPAÑA;NO;NO;
65315;65315;FREGINALS (APT);;;;;FREGINALS;TARRAGONA;ESPAÑA;NO;NO;
65316;65316;SANTA BARBARA;;;;;SANTA BÀRBARA;TARRAGONA;ESPAÑA;NO;NO;
65317;65317;MIANES (APT);;;;;TORTOSA;TARRAGONA;ESPAÑA;NO;NO;
65318;65318;BENICÀSSIM;40.0579451;0.0577646;Plaza Estacion Ferrocarril, S/N;12560;BENICASIM/BENICÀSSIM;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65400;65400;TORTOSA;40.807339;0.522937;Calle Poeta Vicente I Garcia, 6 - 12;43500;TORTOSA;TARRAGONA;ESPAÑA;NO;NO;
65401;65401;CAMP-REDÓ;40.759135;0.555834;Calle Estacio de Ferrocarril, S/N;43897;TORTOSA;TARRAGONA;ESPAÑA;NO;NO;
65402;65402;L'ALDEA-AMPOSTA;40.753542;0.614314;Calle Arrabal de Ramon, S/N;43896;ALDEA (L');TARRAGONA;ESPAÑA;NO;NO;
65403;65403;CAMARLES-DELTEBRE;40.774757;0.671647;Calle Estacion Ferrocarril, S/N;43894;CAMARLES;TARRAGONA;ESPAÑA;NO;NO;
65404;65404;L'AMPOLLA-PERELLÓ-DELTEBRE;40.812011;0.708221;Plaça Francesc Macia, S/N;43895;AMPOLLA (L');TARRAGONA;ESPAÑA;SI;NO;
65405;65405;L'AMETLLA DE MAR;40.886188;0.800427;Carrer Goya, S/N;43860;AMETLLA DE MAR (L');TARRAGONA;ESPAÑA;NO;NO;
65406;65406;VANDELLOS (APT);40.98435;0.905402;;;VANDELLÒS I L'HOSPITALET DE L'INFANT;TARRAGONA;ESPAÑA;NO;NO;
65407;65407;L'HOSPITALET DE L'INFANT;40.995863;0.920733;Carrer L'Estacio Ferrocarril, S/N;43890;VANDELLÒS I L'HOSPITALET DE L'INFANT;TARRAGONA;ESPAÑA;NO;NO;
65408;65408;MONT-ROIG DEL CAMP;41.044963;0.990722;Carretera N-340 - Partida Poblas, S/N;43892;MONT-ROIG DEL CAMP;TARRAGONA;ESPAÑA;NO;NO;
65409;65409;CAMBRILS;41.081648;1.046055;Avenida Virgen de Montserrat, S/N;43850;CAMBRILS;TARRAGONA;ESPAÑA;SI;NO;
